4cu_qrup
year;university;major;branch;language;study_form_symbol;main_min_score;main_competition_score;has_subbakalavr;sub_min_score;sub_competition_score
2023-2024;Azərbaycan Tibb Universiteti;Stomatologiya;;Azerbaijani;Ə;553.8;553.8;NO;;
2023-2024;Azərbaycan Tibb Universiteti;Tibb;;Azerbaijani;Ə;565.8;565.8;NO;;
2023-2024;Azərbaycan Tibb Universiteti;Tibb;;English;Ə;667.8;;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;295.0;331.6;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;304.1;346.9;NO;;
2023-2024;Azərbaycan Dövlət Pedaqoji Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;362.5;362.5;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Ekologiya;;Azerbaijani;Ə;248.9;249.4;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Ekologiya;;Azerbaijani;Q;207.0;207.0;NO;;
2023-2024;Bakı Slavyan Universiteti;Psixologiya;;Azerbaijani;Ə;421.0;421.0;NO;;
2023-2024;Azərbaycan Dövlət Bədən Tərbiyəsi və İdman Akademiyası;Bədən tərbiyəsi və idmanda;;Azerbaijani;Ə;325.7;341.2;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;200.0;337.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;350.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;409.9;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;238.6;268.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Biologiya;;Azerbaijani;Q;200.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Kimya;;Azerbaijani;Ə;216.4;216.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;150.0;155.2;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Əczaçılıq;;Azerbaijani;Ə;477.5;477.5;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;İctimai səhiyyə;;Azerbaijani;Ə;507.3;508.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Stomatologiya;;Azerbaijani;Ə;535.6;538.3;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Tibb;;Azerbaijani;Ə;544.2;544.2;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Tibb;;English;Ə;561.8;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;200.0;345.7;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Ekologiya;;Azerbaijani;Q;150.0;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Bağçılıq və tərəvəzçilik;;Azerbaijani;Ə;150.0;165.2;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;150.0;154.2;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Baytarlıq təbabəti;;English;Ə;245.5;245.5;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Bitki mühafizəsi;;Azerbaijani;Ə;150.0;152.9;YES;91.9;91.9
2023-2024;Naxçıvan Dövlət Universiteti;Əczaçılıq;;Azerbaijani;Ə;200.0;201.4;YES;81.4;82.1
2023-2024;Gəncə Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;200.0;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;362.6;NO;;
2023-2024;Gəncə Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;226.8;273.8;NO;;
2023-2024;Gəncə Dövlət Universiteti;Kimya və biologiya müəllimliyi;;English;Ə;200.0;275.0;NO;;
2023-2024;Gəncə Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;431.7;NO;;
2023-2024;Gəncə Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;200.0;260.5;YES;91.8;
2023-2024;Gəncə Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;200.0;241.7;YES;87.4;
2023-2024;Gəncə Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;202.7;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Kimya;;Azerbaijani;Ə;200.0;227.4;NO;;
2023-2024;Azərbaycan Texnologiya Universiteti;Ekologiya;Gəncə filialı;Azerbaijani;Ə;150.0;;YES;87.5;87.5
2023-2024;Azərbaycan Texnologiya Universiteti ;Ekologiya;Gəncə filialı;Azerbaijani;Q;150.0;;YES;92.5;92.5
2023-2024;Sumqayıt Dövlət Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;231.1;340.0;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;235.6;355.3;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;263.2;274.4;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;290.4;417.6;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Psixologiya;;Azerbaijani;Q;200.0;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Biologiya;;Azerbaijani;Ə;284.2;284.2;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;215.2;215.3;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Kimya;;Azerbaijani;Ə;273.1;273.1;NO;;
2023-2024;Mingəçevir Dövlət Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;200.0;346.3;NO;;
2023-2024;Mingəçevir Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;208.8;YES;87.2;87.4
2023-2024;Mingəçevir Dövlət Universiteti;Ekologiya;;Azerbaijani;Q;150.0;;YES;92.1;92.1
2023-2024;Lənkəran Dövlət Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;200.0;278.1;NO;;
2023-2024;Lənkəran Dövlət Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;497.8;NO;;
2023-2024;Lənkəran Dövlət Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;253.2;YES;84.9;85.2
2023-2024;Lənkəran Dövlət Universiteti;Ekologiya;;Azerbaijani;Q;150.0;;YES;91.5;91.5
2023-2024;Lənkəran Dövlət Universiteti;Bağçılıq və tərəvəzçilik;;Azerbaijani;Ə;150.0;160.3;YES;78.3;78.3
2023-2024;Lənkəran Dövlət Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;150.0;154.1;YES;72.6;72.6
2023-2024;Azərbaycan Kooperasiya Universiteti;Ekologiya;;Azerbaijani;Ə;159.6;;NO;;
2023-2024;Azərbaycan Kooperasiya Universiteti;Ekologiya;;Azerbaijani;Q;150.0;;YES;94.1;94.1
2023-2024;Qərbi Kaspi Universiteti;Psixologiya;;Azerbaijani;Ə;279.5;408.9;NO;;
2023-2024;Qərbi Kaspi Universiteti;Psixologiya;;Azerbaijani;Q;200.0;;NO;;
2023-2024;Qərbi Kaspi Universiteti;Biologiya;;Azerbaijani;Ə;204.4;247.4;NO;;
2023-2024;Qərbi Kaspi Universiteti;Ekologiya;;Azerbaijani;Ə;150.0;208.1;YES;91.2;91.7
2023-2024;Qərbi Kaspi Universiteti;Su bioehtiyatları və akvakultura;;Azerbaijani;Ə;194.1;194.1;NO;;
2023-2024;Xəzər Universiteti;Biologiya müəllimliyi;;Azerbaijani;Ə;277.6;332.5;NO;;
2023-2024;Xəzər Universiteti;Kimya müəllimliyi;;Azerbaijani;Ə;288.1;349.8;NO;;
2023-2024;Xəzər Universiteti;Kimya və biologiya müəllimliyi;;Azerbaijani;Ə;363.3;363.3;NO;;
2023-2024;Xəzər Universiteti;Psixologiya;;English;Ə;476.4;;NO;;
2023-2024;Xəzər Universiteti;Baytarlıq təbabəti;;Azerbaijani;Ə;229.4;229.4;NO;;
2023-2024;Bakı Qızlar Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;418.2;NO;;
2023-2024;Bakı Qızlar Universiteti;Psixologiya;;Azerbaijani;Ə;200.0;417.9;NO;;
2023-2024;Bakı Qızlar Universiteti;Biologiya;;Azerbaijani;Ə;200.0;224.4;YES;90.7;
2023-2024;Bakı Qızlar Universiteti;Ekologiya;;Azerbaijani;Q;154.2;;NO;;
2023-2024;Bakı Qızlar Universiteti;Ekologiya;;Azerbaijani;Ə;202.3;237.0;NO;;
