1ci_qrup
year;university;major;branch;language;study_form_symbol;main_min_score;main_competition_score;has_subbakalavr;sub_min_score;sub_competition_score
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Həyat fəaliyyətinin təhlükəsizliyi;;Azerbaijani;Ə;200.0;288.5;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;İnformasiya təhlükəsizliyi;;Azerbaijani;Ə;573.2;573.2;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;İnformasiya təhlükəsizliyi;;English;Ə;638.9;638.9;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;İnformasiya texnologiyaları;;Azerbaijani;Ə;539.6;539.6;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;İnformasiya texnologiyaları ;;Azerbaijani;Ə;634.9;634.9;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;İnşaat mühəndisliyi;;Azerbaijani;Ə;316.8;316.8;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;İnşaat mühəndisliyi;;English;Ə;321.1;321.1;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Kimya mühəndisliyi;;Azerbaijani;Ə;319.2;390.9;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Kimya mühəndisliyi ;;English;Ə;543.2;543.2;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Kompüter mühəndisliyi;;Azerbaijani;Ə;517.4;517.4;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Kompüter mühəndisliyi;;English;Ə;613.4;613.4;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Logistika və nəqliyyat texnologiyaları;;Azerbaijani;Ə;354.2;354.2;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Logistika və nəqliyyat texnologiyaları;;English;Ə;406.8;406.8;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Maşın mühəndisliyi;;Azerbaijani;Ə;212.5;256.2;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Maşın mühəndisliyi ;;English;Ə;200.0;267.0;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Materiallar mühəndisliyi;;Azerbaijani;Ə;249.0;249.0;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Materiallar mühəndisliyi;;English;Ə;221.5;238.0;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Mədən mühəndisliyi;;Azerbaijani;Ə;251.5;258.9;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Mexanika mühəndisliyi;;Azerbaijani;Ə;280.0;280.0;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Mexanika mühəndisliyi;;English;Ə;364.5;364.5;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Mexatronika və robototexnika;;Azerbaijani;Ə;200.0;376.4;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Mexatronika və robototexnika;;Azerbaijani;Ə;466.8;466.8;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Mühəndis fizikası;;Azerbaijani;Ə;250.9;270.8;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Neft-qaz mühəndisliyi;;Azerbaijani;Ə;416.4;416.4;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Neft-qaz mühəndisliyi;;Azerbaijani;Q;200.0;363.9;YES;72.0;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Neft-qaz mühəndisliyi;;English;Ə;560.5;560.5;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Proseslərin avtomatlaşdırılması;;Azerbaijani;Ə;468.1;468.1;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Proseslərin avtomatlaşdırılması;;Azerbaijani;Ə;593.6;593.6;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Qida mühəndisliyi;;Azerbaijani;Ə;261.4;311.9;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Qida mühəndisliyi;;English;Ə;200.0;311.9;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Radiotexnika və telekommunikasiya;;Azerbaijani;Ə;314.0;314.0;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Radiotexnika və telekommunikasiya;;English;Ə;360.7;360.7;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Sənaye mühəndisliyi;;Azerbaijani;Ə;334.2;334.2;NO;;
2022-2023;Azərbaycan Dövlət Neft və Sənaye Universiteti;Sənaye mühəndisliyi ;;English;Ə;440.3;440.3;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Hərbi kompozisiya materialları;;Azerbaijani;Ə;255.5;255.5;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Hərbi rabitə vasitələri mühəndisliyi;;Azerbaijani;Ə;277.5;277.5;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Optotexnika mühəndisliyi;;Azerbaijani;Ə;253.1;253.1;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Pirotexniki və partladım vasitələr;;Azerbaijani;Ə;248.4;248.4;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Silah və silah sistemləri mühəndisliyi;;Azerbaijani;Ə;305.8;305.8;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Kompüter elmləri;;Azerbaijani;Ə;405.3;461.9;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Aerokosmik mühəndislik;;Azerbaijani;Ə;227.4;251.3;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Cihaz mühəndisliyi;;Azerbaijani;Ə;292.1;292.1;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Ekologiya mühəndisliyi;;Azerbaijani;Ə;247.8;273.6;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Ekologiya mühəndisliyi;;Azerbaijani;Q;225.8;283.9;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Elektrik və elektronika mühəndisliyi;;Azerbaijani;Ə;220.9;320.4;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Elektrik və elektronika mühəndisliyi;;Azerbaijani;Q;200.0;;YES;85.7;
2022-2023;Azərbaycan Texniki Universiteti;Energetika mühəndisliyi;;Azerbaijani;Ə;236.4;284.3;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Energetika mühəndisliyi;;Azerbaijani;Q;200.0;;YES;81.9;
2022-2023;Azərbaycan Texniki Universiteti;Həyat fəaliyyətinin təhlükəsizliyi;;Azerbaijani;Ə;245.2;290.7;NO;;
2022-2023;Azərbaycan Texniki Universiteti;İnformasiya təhlükəsizliyi;;Azerbaijani;Ə;403.2;478.7;NO;;
2022-2023;Azərbaycan Texniki Universiteti;İnformasiya təhlükəsizliyi;;Azerbaijani;Q;200.0;;YES;90.6;
2022-2023;Azərbaycan Texniki Universiteti;İnformasiya texnologiyaları;;Azerbaijani;Ə;445.7;445.7;NO;;
2022-2023;Azərbaycan Texniki Universiteti;İnformasiya texnologiyaları;;Azerbaijani;Q;200.0;;YES;91.7;
2022-2023;Azərbaycan Texniki Universiteti;Kimya mühəndisliyi;;Azerbaijani;Ə;249.1;419.3;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Kompüter mühəndisliyi;;Azerbaijani;Ə;424.2;424.2;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Kompüter mühəndisliyi;;Azerbaijani;Q;200.0;;YES;92.6;
2022-2023;Azərbaycan Texniki Universiteti;Kompüter mühəndisliyi;;English;Ə;463.0;463.0;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Kompüter mühəndisliyi;;English;Ə;520.3;520.3;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Logistika və nəqliyyat texnologiyaları;;Azerbaijani;Ə;219.4;342.5;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Logistika və nəqliyyat texnologiyaları;;Azerbaijani;Q;200.0;;YES;92.1;
2022-2023;Azərbaycan Texniki Universiteti;Maşın mühəndisliyi;;Azerbaijani;Ə;201.8;255.7;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Maşm mühəndisliyi;;Azerbaijani;Q;200.0;;YES;82.8;
2022-2023;Azərbaycan Texniki Universiteti;Materiallar mühəndisliyi;;Azerbaijani;Ə;244.8;244.8;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Materiallar mühəndisliyi;;Azerbaijani;Q;200.0;;YES;66.1;
2022-2023;Azərbaycan Texniki Universiteti;Mədən mühəndisliyi;;Azerbaijani;Ə;200.0;257.7;YES;64.8;
2022-2023;Azərbaycan Texniki Universiteti;Metallurgiya mühəndisliyi;;Azerbaijani;Ə;229.6;229.6;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Metallurgiya mühəndisliyi;;Azerbaijani;Q;200.0;226.1;YES;73.3;
2022-2023;Azərbaycan Texniki Universiteti;Mexanika mühəndisliyi;;Azerbaijani;Ə;219.8;279.2;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Mexanika mühəndisliyi;;Azerbaijani;Q;200.0;;YES;80.5;
2022-2023;Azərbaycan Texniki Universiteti;Mexatronika və robototexnika;;Azerbaijani;Ə;332.4;375.1;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Mühəndis fizikası;;Azerbaijani;Ə;210.6;274.0;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Nəqliyyat mühəndisliyi;;Azerbaijani;Ə;233.3;256.1;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Nəqliyyat mühəndisliyi;;Azerbaijani;Q;200.0;;YES;81.5;
2022-2023;Azərbaycan Texniki Universiteti;Proseslərin avtomatlaşdırılması;;Azerbaijani;Ə;270.6;415.5;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Proseslərin avtomatlaşdırılması;;Azerbaijani;Q;200.0;;YES;81.1;
2022-2023;Azərbaycan Texniki Universiteti;Qida mühəndisliyi;;Azerbaijani;Ə;268.1;311.9;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Radiotexnika və telekommunikasiya;;Azerbaijani;Ə;206.1;315.1;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Radiotexnika və telekommunikasiya;;Azerbaijani;Q;200.0;336.3;YES;91.1;
2022-2023;Azərbaycan Texniki Universiteti;Radiotexnika və telekommunikasiya;;English;Ə;295.1;318.1;NO;;
2022-2023;Azərbaycan Texniki Universiteti;Sənaye mühəndisliyi;;Azerbaijani;Ə;238.2;306.5;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Ekologiya mühəndisliyi;;Azerbaijani;Ə;243.5;271.0;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Ekologiya mühəndisliyi;;Azerbaijani;Q;223.0;;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Ekologiya mühəndisliyi;;English;Ə;250.4;294.6;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Elektrik və elektronika mühəndisliyi;;Azerbaijani;Ə;215.6;320.4;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Geomatika və geodeziya mühəndisliyi;;Azerbaijani;Ə;226.1;244.8;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Geomatika və geodeziya mühəndisliyi;;Azerbaijani;Q;200.0;;YES;69.8;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Həyat fəaliyyətinin təhlükəsizliyi;;Azerbaijani;Ə;210.8;289.0;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Həyat fəaliyyətinin təhlükəsizliyi;;English;Ə;200.0;289.8;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;İnformasiya təhlükəsizliyi;;Azerbaijani;Ə;405.3;478.3;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;İnformasiya texnologiyaları;;Azerbaijani;Ə;447.9;447.9;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;İnformasiya texnologiyaları;;Azerbaijani;Q;200.0;;YES;90.1;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;İnformasiya texnologiyaları;;Azerbaijani;Ə;508.5;508.5;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;İnşaat mühəndisliyi;;Azerbaijani;Q;200.0;302.1;YES;83.4;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;İnşaat mühəndisliyi;;Azerbaijani;Ə;244.2;297.7;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;İnşaat mühəndisliyi;;English;Ə;308.7;308.7;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;İnşaat mühəndisliyi;;English;Ə;384.6;384.6;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Kommunikasiya sistemləri;;Azerbaijani;Q;200.0;292.4;YES;83.0;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Kommunikasiya sistemləri;;Azerbaijani;Ə;219.2;287.4;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Kommunikasiya sistemləri;;Azerbaijani;Ə;340.0;340.0;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Logistika və nəqliyyat texnologiyaları;;Azerbaijani;Ə;244.9;341.5;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Maşın mühəndisliyi;;Azerbaijani;;200.0;255.5;YES;79.4;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Maşın mühəndisliyi;;Azerbaijani;Q;200.0;;YES;76.3;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Materiallar mühəndisliyi;;Azerbaijani;Ə;200.0;232.2;YES;81.7;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Materiallar mühəndisliyi;;Azerbaijani;Q;200.0;;YES;62.8;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Meliorasiya mühəndisliyi;;Azerbaijani;Ə;240.1;240.7;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Meliorasiya mühəndisliyi;;Azerbaijani;Q;221.4;;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Mexanika mühəndisliyi;;Azerbaijani;Ə;200.0;280.7;YES;71.2;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Mexanika mühəndisliyi;;Azerbaijani;Q;200.0;;YES;75.2;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Neft-qaz mühəndisliyi;;Azerbaijani;Ə;296.3;345.0;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Nəqliyyat mühəndisliyi;;Azerbaijani;Ə;247.1;256.9;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Nəqliyyat mühəndisliyi;;Azerbaijani;Q;200.0;;YES;11.0;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Nəqliyyat tikintisi mühəndisliyi;;Azerbaijani;Q;200.0;285.6;YES;76.6;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Nəqliyyat tikintisi mühəndisliyi;;Azerbaijani;Ə;202.0;259.7;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Proseslərin avtomatlaşdırılması;;Azerbaijani;Ə;284.6;414.4;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Şəhərsalma;;Azerbaijani;Ə;286.4;286.4;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Sənaye mühəndisliyi;;Azerbaijani;Ə;200.0;307.3;NO;;
2022-2023;Azərbaycan Memarlıq və İnşaat Universiteti;Yerquruluşu və daşınmaz əmlakın;;Azerbaijani;Ə;268.6;268.6;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Fizika müəllimliyi;;Azerbaijani;Ə;333.1;384.9;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;İnformatika müəllimliyi;;Azerbaijani;Ə;301.0;348.5;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Riyaziyyat müəllimliyi;;Azerbaijani;Ə;467.9;467.9;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Riyaziyyat müəllimliyi;;English;Ə;508.2;508.2;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Riyaziyyat və informatika müəllimliyi;;Azerbaijani;Ə;497.2;497.2;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Texnologiya müəllimliyi;;Azerbaijani;Ə;258.9;262.8;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Fizika müəllimliyi;Şamaxı filialı;Azerbaijani;Ə;223.5;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Riyaziyyat və informatika müəllimliyi;;Azerbaijani;Ə;249.1;400.9;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Riyaziyyat və informatika müəllimliyi;;Azerbaijani;Ə;230.5;401.4;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Fizika müəllimliyi;Ağcabədi filialı;Azerbaijani;Ə;207.1;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Riyaziyyat müəllimliyi;Ağcabədi filialı;Azerbaijani;Ə;202.3;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Riyaziyyat və informatika müəllimliyi;;Azerbaijani;Ə;222.4;429.3;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Riyaziyyat və informatika müəllimliyi;;Azerbaijani;Ə;259.3;385.8;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Kompüter elmləri;;Azerbaijani;Ə;551.9;551.9;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Ekologiya mühəndisliyi;;Azerbaijani;Ə;306.5;306.5;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Elektrik və elektronika mühəndisliyi;;Azerbaijani;Ə;389.8;389.8;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İnformasiya təhlükəsizliyi;;Azerbaijani;Ə;595.6;595.6;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İnformasiya təhlükəsizliyi;;English;Ə;646.8;646.8;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İnformasiya texnologiyaları;;Azerbaijani;Ə;567.5;567.5;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İnformasiya texnologiyaları;;Azerbaijani;Q;262.6;343.9;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Kommunikasiya sistemləri;;Azerbaijani;Ə;467.6;467.6;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Maşın mühəndisliyi;;Azerbaijani;Ə;257.4;257.4;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Materiallar mühəndisliyi;;Azerbaijani;Ə;253.1;253.1;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Qida mühəndisliyi;;Azerbaijani;Ə;354.6;354.6;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Qida mühəndisliyi;;Azerbaijani;Q;200.0;329.1;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Sənaye mühəndisliyi;;Azerbaijani;Ə;367.6;367.6;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İnformasiya texnologiyaları ;Zaqatala filialı;Azerbaijani;Ə;200.0;356.4;YES;75.1;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İnformasiya texnologiyaları ;Zaqatala filialı;Azerbaijani;Q;200.0;;YES;83.4;
2022-2023;Bakı Mühəndislik Universiteti;Kompüter elmləri;;Azerbaijani;Ə;516.8;516.8;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Kompüter elmləri;;English;Ə;590.4;590.4;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Ekologiya mühəndisliyi;;Azerbaijani;Ə;243.5;276.0;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Ekologiya mühəndisliyi;;English;Ə;255.7;280.5;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Elektrik və elektronika mühəndisliyi;;Azerbaijani;Ə;277.6;321.3;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Energetika mühəndisliyi;;Azerbaijani;Ə;289.0;289.0;NO;;
2022-2023;Bakı Mühəndislik Universiteti;İnformasiya təhlükəsizliyi;;Azerbaijani;Ə;537.7;537.7;NO;;
2022-2023;Bakı Mühəndislik Universiteti;İnformasiya texnologiyaları;;Azerbaijani;Ə;534.8;534.8;NO;;
2022-2023;Bakı Mühəndislik Universiteti;İnformasiya texnologiyaları;;Azerbaijani;Ə;624.0;624.0;NO;;
2022-2023;Bakı Mühəndislik Universiteti;İnşaat mühəndisliyi;;Azerbaijani;Ə;226.9;297.7;NO;;
2022-2023;Bakı Mühəndislik Universiteti;İnşaat mühəndisliyi;;English;Ə;287.6;302.6;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Kimya mühəndisliyi;;Azerbaijani;Ə;252.0;391.5;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Kimya mühəndisliyi;;English;Ə;398.4;398.4;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Kompüter mühəndisliyi;;Azerbaijani;Ə;512.9;512.9;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Kompüter mühəndisliyi;;English;Ə;584.2;584.2;NO;;
