3cu_qrup
year;university;major;branch;language;study_form_symbol;main_min_score;main_competition_score;has_subbakalavr;sub_min_score;sub_competition_score
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;;Azerbaijani;Ə;485.5;494.8;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;436.4;436.4;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;;English;Ə;456.5;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Korreksiyaedici təlim;;Azerbaijani;Ə;349.8;400.7;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;377.6;377.6;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;446.3;488.3;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;413.3;413.3;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;455.7;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;333.6;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;;Azerbaijani;Ə;467.3;467.3;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;Şamaxı filialı;Azerbaijani;Ə;339.8;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Şamaxı filialı;Azerbaijani;Ə;294.4;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Şamaxı filialı;Azerbaijani;Ə;260.6;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;Şamaxı filialı;Azerbaijani;Ə;259.7;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;Şəki filialı;Azerbaijani;Ə;345.1;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Şəki filialı;Azerbaijani;Ə;314.5;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Şəki filialı;Azerbaijani;Ə;266.0;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;Şəki filialı;Azerbaijani;Ə;290.0;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);Şəki filialı;Azerbaijani;Ə;363.5;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);Şəki filialı;Azerbaijani;Ə;235.7;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;Şəki filialı;Azerbaijani;Ə;307.1;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;Ağcabədi filialı;Azerbaijani;Ə;327.2;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Ağcabədi filialı;Azerbaijani;Ə;286.2;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Ağcabədi filialı;Azerbaijani;Ə;239.5;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;Ağcabədi filialı;Azerbaijani;Ə;268.3;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);Ağcabədi filialı;Azerbaijani;Ə;318.1;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;Cəlilabad filialı;Azerbaijani;Ə;328.7;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Cəlilabad filialı;Azerbaijani;Ə;276.8;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Cəlilabad filialı;Azerbaijani;Ə;235.4;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;;Azerbaijani;Ə;322.7;552.0;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;İbtidai sinif müəllimliyi;Quba filialı;Azerbaijani;Ə;290.3;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Məktəbəqədər təhsil;Quba filialı;Azerbaijani;Ə;245.2;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix müəllimliyi;Quba filialı;Azerbaijani;Ə;332.7;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Təhsildə sosial-psixoloji xidmət;Quba filialı;Azerbaijani;Ə;261.7;;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Sosial iş;Quba filialı;Azerbaijani;Ə;259.4;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Sosial iş;;Azerbaijani;Ə;480.9;480.9;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Sosial iş;;Azerbaijani;Q;335.9;424.3;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;;Azerbaijani;Ə;521.1;521.1;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Dil və ədəbiyyat müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;581.4;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Dil və ədəbiyyat müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;464.5;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Dil və ədəbiyyat müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;359.9;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;İbtidai sinif müəllimliyi;;English;Ə;492.2;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Korreksiyaedici təlim;;Azerbaijani;Ə;370.2;400.3;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Məktəbəqədər təhsil;;English;Ə;430.5;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;448.9;448.9;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;459.4;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;413.6;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;391.0;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Xarici dil müəllimliyi (rus dili üzrə);;Azerbaijani;Ə;365.4;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Filologiya (ingilis dili və ədəbiyyatı);;Azerbaijani;Ə;493.9;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Filologiya (alman dili və ədəbiyyatı);;Azerbaijani;Ə;404.9;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Filologiya (fransız dili və ədəbiyyatı);;Azerbaijani;Ə;369.3;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Filologiya (Azərbaycan dili və ədəbiyatı);;Azerbaijani;Ə;421.2;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan dili-ingilis dili üzrə);;Azerbaijani;Ə;527.1;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan dili-ispan dili üzrə);;Azerbaijani;Ə;503.3;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan dili-alman dili üzrə);;Azerbaijani;Ə;500.8;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan dili-fransız dili üzrə);;Azerbaijani;Ə;441.1;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan dili-italyan dili üzrə);;Azerbaijani;Ə;446.4;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan dili-Koreya dili üzrə);;Azerbaijani;Ə;517.9;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Tərcümə (Azərbaycan dili-ərəb dili üzrə);;Azerbaijani;Ə;293.9;;NO;;
2022-2023;Azərbaycan Dillər Universiteti;Jurnalistika;;English;Ə;374.4;;NO;;
2022-2023;Bakı Slavyan Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;;Azerbaijani;Ə;437.3;495.3;NO;;
2022-2023;Bakı Slavyan Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;415.9;434.3;NO;;
2022-2023;Bakı Slavyan Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;376.7;376.7;NO;;
2022-2023;Bakı Slavyan Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;410.6;410.6;NO;;
2022-2023;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;450.4;;NO;;
2022-2023;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;362.2;;NO;;
2022-2023;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;329.4;;NO;;
2022-2023;Bakı Slavyan Universiteti;Xarici dil müəllimliyi (rus dili üzrə);;Azerbaijani;Ə;313.7;;NO;;
2022-2023;Bakı Slavyan Universiteti;Filologiya (ingilis dili və ədəbiyyatı);;Azerbaijani;Ə;419.9;;NO;;
2022-2023;Bakı Slavyan Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;388.1;;NO;;
2022-2023;Bakı Slavyan Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Q;338.6;;NO;;
2022-2023;Bakı Slavyan Universiteti;Tərcümə (ingilis dili üzrə);;Azerbaijani;Ə;441.0;;NO;;
2022-2023;Bakı Slavyan Universiteti;Tərcümə (Azərbaycan dili-rus dili üzrə);;Azerbaijani;Ə;308.1;;NO;;
2022-2023;Bakı Slavyan Universiteti;Tərcümə (bolqar dili üzrə);;Azerbaijani;Ə;295.1;;NO;;
2022-2023;Bakı Slavyan Universiteti;Tərcümə (yunan dili üzrə);;Azerbaijani;Ə;272.3;;NO;;
2022-2023;Bakı Slavyan Universiteti;Jurnalistika;;Azerbaijani;Ə;336.2;;NO;;
2022-2023;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Dövlət və ictimai münasibətlər;;Azerbaijani;Ə;604.0;604.0;NO;;
2022-2023;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Hüquqşünaslıq;;Azerbaijani;Ə;636.6;636.6;NO;;
2022-2023;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Politologiya;;Azerbaijani;Ə;571.1;571.1;NO;;
2022-2023;“ADA” Universiteti;Dövlət və ictimai münasibətlər;;English;Ə;545.6;;NO;;
2022-2023;“ADA” Universiteti;Hüquqşünaslıq;;English;Ə;602.6;;NO;;
2022-2023;“ADA” Universiteti;Kommunikasiya və rəqəmsal media;;English;Ə;504.5;;NO;;
2022-2023;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Kitabxanaçılıq və informasiya fəaliyyəti;;Azerbaijani;Ə;295.3;419.8;NO;;
2022-2023;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Bədii yaradıcılıq və ekran dramaturgiyası (ssenarist);;Azerbaijani;Ə;290.7;;NO;;
2022-2023;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Muzey, arxiv işi və abidələrin qorunması;;Azerbaijani;Ə;293.2;360.6;NO;;
2022-2023;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sənətşünaslıq (teatrşünaslıq);;Azerbaijani;Ə;331.2;;NO;;
2022-2023;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sənətşünaslıq (kinoşünaslıq);;Azerbaijani;Ə;274.8;;NO;;
2022-2023;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sənətşünaslıq (təsviri sənətin tarixi və nəzəriyyəsi;;Azerbaijani;Ə;271.2;309.7;NO;;
2022-2023;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sosial iş;;Azerbaijani;Ə;431.2;431.2;NO;;
2022-2023;Azərbaycan Dövlət Rəssamlıq Akademiyası;Sənətşünaslıq (incəsənət əsərlərinin bərpası və ekspertizası, təsviri incəsənət tarixi və nəzəriyyəsi);;Azerbaijani;Ə;235.1;;NO;;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Tərcümə (ingilis dili-Azərbaycan dili üzrə);;Azerbaijani;Ə;428.6;;NO;;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Muzey, arxiv işi və abidələrin qorunması;;Azerbaijani;Ə;366.9;366.9;NO;;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Sosial iş;;Azerbaijani;Ə;449.4;449.4;NO;;
2022-2023;Milli Aviasiya Akademiyası;Hüquqşünaslıq;;Azerbaijani;Ə;568.0;605.8;NO;;
2022-2023;Azərbaycan Respublikası Dövlət Gömrük Komitəsinin Akademiyası;Hüquqşünaslıq;;Azerbaijani;Ə;577.7;607.0;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;;Azerbaijani;Ə;431.6;496.4;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;433.9;492.9;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;473.3;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Xarici dil müəllimliyi (rus dili üzrə);;Azerbaijani;Ə;200.0;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Dövlət və ictimai münasibətlər;;Azerbaijani;Ə;462.0;592.7;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Fəlsəfə;;Azerbaijani;Ə;252.8;422.7;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;337.7;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Q;225.9;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Hüquqşünaslıq;;Azerbaijani;Ə;556.1;607.5;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Hüquqşünaslıq;;Azerbaijani;Q;512.7;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Kitabxanaçılıq və informasiya fəaliyyəti;;Azerbaijani;Ə;237.6;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Kitabxanaçılıq və informasiya fəaliyyəti;;Azerbaijani;Q;231.7;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Tarix;;Azerbaijani;Ə;434.2;482.6;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Tarix;;Azerbaijani;Q;268.3;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Tərcümə (ərəb-Azərbaycan dilləri üzrə);;Azerbaijani;Ə;200.0;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Tərcümə (ingilis-Azərbaycan dilləri üzrə);;Azerbaijani;Ə;417.4;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Tərcümə (fars-Azərbaycan dilləri üzrə);;Azerbaijani;Ə;200.0;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Muzey, arxiv işi və abidələrin qorunması;;Azerbaijani;Ə;242.2;370.2;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Sosial iş;;Azerbaijani;Ə;438.4;438.4;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Jurnalistika;;Azerbaijani;Ə;260.7;407.6;NO;;
2022-2023;Naxçıvan Müəllimlər İnstitutu;Azərbaycan dili və ədəbiyyatı müəllimliyi;;Azerbaijani;Ə;362.0;;NO;;
2022-2023;Naxçıvan Müəllimlər İnstitutu;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;222.6;437.9;NO;;
2022-2023;Naxçıvan Müəllimlər İnstitutu;Məktəbəqədər təhsil;;Azerbaijani;Ə;215.1;365.4;NO;;
2022-2023;Naxçıvan Müəllimlər İnstitutu;Tarix müəllimliyi;;Azerbaijani;Ə;363.6;;NO;;
2022-2023;Naxçıvan Müəllimlər İnstitutu;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;210.8;404.4;NO;;
2022-2023;Naxçıvan Müəllimlər İnstitutu;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;335.8;;NO;;
2022-2023;Naxçıvan Müəllimlər İnstitutu;Kitabxanaçılıq və informasiya fəaliyyəti;;Azerbaijani;Ə;206.6;;NO;;
2022-2023;Naxçıvan Müəllimlər İnstitutu;Kitabxanaçılıq və informasiya fəaliyyəti;;Azerbaijani;Q;222.5;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;;Azerbaijani;Ə;392.3;495.1;NO;;
2022-2023;Gəncə Dövlət Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;363.9;434.7;NO;;
2022-2023;Gəncə Dövlət Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;321.5;360.1;NO;;
2022-2023;Gəncə Dövlət Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;391.2;491.5;NO;;
2022-2023;Gəncə Dövlət Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;329.2;405.5;NO;;
2022-2023;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;402.2;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (rus dili üzrə);;Azerbaijani;Ə;306.9;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (alman dili üzrə);;Azerbaijani;Ə;296.2;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Xarici dil müəllimliyi (fransız dili üzrə);;Azerbaijani;Ə;266.6;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Ə;340.2;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı);;Azerbaijani;Q;322.0;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Tarix;;Azerbaijani;Ə;378.4;483.5;NO;;
2022-2023;Gəncə Dövlət Universiteti;Tarix;;Azerbaijani;Q;313.0;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Tərcümə (ingilis dili üzrə);;Azerbaijani;Ə;344.4;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Sosial iş;;Azerbaijani;Ə;359.0;423.5;NO;;
2022-2023;Gəncə Dövlət Universiteti;Sosial iş;;Azerbaijani;Q;294.5;421.3;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;;Azerbaijani;Ə;385.7;515.0;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;359.1;436.3;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;319.2;360.2;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Tarix müəllimliyi;;Azerbaijani;Ə;402.8;;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Ə;355.1;404.0;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Təhsildə sosial-psixoloji xidmət;;Azerbaijani;Q;311.1;409.8;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Xarici dil müəllimliyi (ingilis dili üzrə);;Azerbaijani;Ə;404.1;;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Filologiya (Azərbaycan dili və ədəbiyyatı üzrə);;Azerbaijani;Ə;358.2;;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Filologiya ( Azərbaycan dili və ədəbiyyatı üzrə);;Azerbaijani;Q;325.7;;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Politologiya;;Azerbaijani;Ə;377.3;;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Tarix;;Azerbaijani;Ə;386.8;;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Tarix;;Azerbaijani;Q;327.1;;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Azərbaycan dili və ədəbiyyatı müəllimliyi;;Azerbaijani;Ə;364.1;499.2;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;İbtidai sinif müəllimliyi;;Azerbaijani;Ə;317.6;436.0;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Məktəbəqədər təhsil;;Azerbaijani;Ə;268.5;370.5;NO;;
