2ci_qrup
year;university;major;branch;language;study_form_symbol;main_min_score;main_competition_score;has_subbakalavr;sub_min_score;sub_competition_score
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Mühasibat;;Azerbaijani;Q;200.0;290.7;YES;94.6;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Mühasibat;;English;Ə;583.5;;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Statistika;;Azerbaijani;Ə;321.5;321.5;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Biznesin idarə edilməsi;Zaqatala filialı;Azerbaijani;Ə;174.1;;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Biznesin idarə edilməsi;Zaqatala filialı;Azerbaijani;Q;173.2;;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;;YES;51.0;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;İqtisadiyyat;Zaqatala filialı;Azerbaijani;Ə;200.0;;YES;51.0;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;İqtisadiyyat;Zaqatala filialı;Azerbaijani;Q;200.0;;YES;91.6;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Maliyyə;Zaqatala filialı;Azerbaijani;Ə;200.0;;YES;64.1;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Maliyyə;Zaqatala filialı;Azerbaijani;Q;200.0;;YES;90.2;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Marketinq;Zaqatala filialı;Azerbaijani;Ə;162.9;;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Marketinq;Zaqatala filialı;Azerbaijani;Q;150.0;;YES;94.7;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Menecment;Zaqatala filialı;Azerbaijani;Ə;200.0;;YES;51.0;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Mühasibat;Zaqatala filialı;Azerbaijani;Ə;200.0;;YES;61.2;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Mühasibat;Zaqatala filialı;Azerbaijani;Q;200.0;;YES;89.0;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Turizm işinin təşkili;Zaqatala filialı;Azerbaijani;Ə;157.9;;NO;;
2023-2024;Azərbaycan Dövlət İqtisad Universiteti;Turizm işinin təşkili;Zaqatala filialı;Azerbaijani;Q;150.0;;YES;91.3;
2023-2024;Bakı Mühəndislik Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;205.1;366.3;NO;;
2023-2024;Bakı Mühəndislik Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;242.1;;NO;;
2023-2024;Bakı Mühəndislik Universiteti;Biznesin idarə edilməsi;;English;Ə;249.8;479.1;NO;;
2023-2024;Bakı Mühəndislik Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;330.6;YES;88.5;
2023-2024;Bakı Mühəndislik Universiteti;Dövlət və bələdiyyə idarəetməsi;;English;Ə;200.0;368.0;NO;;
2023-2024;Bakı Mühəndislik Universiteti;İqtisadiyyat;;Azerbaijani;Ə;256.2;385.7;NO;;
2023-2024;Bakı Mühəndislik Universiteti;İqtisadiyyat;;English;Ə;200.0;;NO;;
2023-2024;Bakı Mühəndislik Universiteti;Maliyyə;;Azerbaijani;Ə;286.0;427.8;NO;;
2023-2024;Bakı Mühəndislik Universiteti;Maliyyə;;English;Ə;200.0;;NO;;
2023-2024;Bakı Mühəndislik Universiteti;Marketinq;;Azerbaijani;Ə;224.0;337.2;NO;;
2023-2024;Bakı Mühəndislik Universiteti;Mühasibat;;Azerbaijani;Ə;340.6;340.6;NO;;
2023-2024;Bakı Mühəndislik Universiteti;Mühasibat;;English;Ə;200.0;;NO;;
2023-2024;Bakı Mühəndislik Universiteti;Nəqliyyatda servis;;Azerbaijani;Ə;209.9;295.2;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Davamlı inkişafın idarə edilməsi;;Azerbaijani;Ə;383.8;385.0;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;398.0;398.0;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;İqtisadiyyat;;Azerbaijani;Ə;523.4;523.4;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Menecment;;Azerbaijani;Ə;383.1;383.1;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Biznesin idarə edilməsi;;English;Ə;521.1;521.1;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;İqtisadiyyat;;English;Ə;565.0;;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Maliyyə;;English;Ə;541.2;;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Sosiologiya;;Azerbaijani;Ə;200.0;272.7;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Turizm bələdçiliyi;;Azerbaijani;Ə;257.1;257.1;NO;;
2023-2024;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Turizm işinin təşkili;;Azerbaijani;Ə;270.6;270.6;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;210.8;332.3;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Maliyyə;;Azerbaijani;Ə;234.4;;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Marketinq;;Azerbaijani;;229.3;;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Menecment;;Azerbaijani;Ə;217.2;;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Turizm bələdçiliyi;;Azerbaijani;Ə;260.4;261.7;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Turizm bələdçiliyi;;Azerbaijani;Q;178.0;;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;272.8;272.8;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;190.3;236.1;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;Turizm işinin təşkili;;English;Ə;279.4;279.4;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;İdman menecmenti və kommunikasiya;;English;Ə;200.0;238.6;NO;;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;İdman menecmenti və kommunikasiya;;Azerbaijani;Ə;200.0;234.7;YES;85.8;
2023-2024;Azərbaycan Turizm və Menecment Universiteti;İdman menecmenti və kommunikasiya;;Azerbaijani;Q;200.0;;YES;92.4;
2023-2024;Milli Aviasiya Akademiyası;İqtisadiyyat;;Azerbaijani;Ə;314.1;382.6;NO;;
2023-2024;Milli Aviasiya Akademiyası;Maliyyə;;Azerbaijani;Ə;292.8;432.8;NO;;
2023-2024;Milli Aviasiya Akademiyası;Menecment;;Azerbaijani;Ə;258.0;362.4;NO;;
2023-2024;Milli Aviasiya Akademiyası;Hidrometeorologiya;;Azerbaijani;Ə;291.6;291.6;NO;;
2023-2024;Bakı Ali Neft Məktəbi;Biznesin idarə edilməsi;;English;Ə;640.1;640.1;NO;;
2023-2024;Bakı Ali Neft Məktəbi;Biznesin idarə edilməsi;;English;Ə;460.3;460.3;NO;;
2023-2024;Bakı Ali Neft Məktəbi;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;429.2;429.2;NO;;
2023-2024;Bakı Ali Neft Məktəbi;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;448.0;450.2;NO;;
2023-2024;Bakı Ali Neft Məktəbi;İqtisadiyyat;;Azerbaijani;Ə;442.9;442.9;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Coğrafiya müəllimliyi;;Azerbaijani;Ə;260.9;307.9;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;250.2;365.2;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;227.0;330.4;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;405.6;405.6;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;522.4;YES;87.9;
2023-2024;Naxçıvan Dövlət Universiteti;İqtisadiyyat;;English;Ə;406.9;;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Maliyyə;;Azerbaijani;Ə;304.8;447.8;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Marketinq;;Azerbaijani;Ə;207.4;356.8;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Menecment;;Azerbaijani;Ə;200.0;381.9;YES;79.6;
2023-2024;Naxçıvan Dövlət Universiteti;Mühasibat;;Azerbaijani;Ə;337.6;337.6;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Mühasibat;;Azerbaijani;Q;200.0;330.6;YES;82.9;
2023-2024;Naxçıvan Dövlət Universiteti;Coğrafiya;;Azerbaijani;Ə;236.3;284.3;NO;;
2023-2024;Naxçıvan Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;237.1;237.1;NO;;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Biznesin idarə edilməsi;;Azerbaijani;Ə;195.6;;NO;;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);İqtisadiyyat;;Azerbaijani;Ə;200.0;387.9;YES;88.9;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;90.8;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);İqtisadiyyat;;Azerbaijani;Ə;200.0;400.7;YES;51.0;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);İqtisadiyyat;;English;Ə;200.0;;NO;;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Maliyyə;;Azerbaijani;Q;200.0;;YES;89.6;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Marketinq;;Azerbaijani;Ə;175.3;344.7;NO;;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Menecment (alman proqramı);;Azerbaijani;Ə;200.0;;YES;82.7;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Mühasibat;;Azerbaijani;Ə;200.0;294.9;YES;88.0;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Mühasibat;;Azerbaijani;Q;200.0;;YES;87.3;
2023-2024;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Mühasibat;;English;Ə;245.2;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Coğrafiya müəllimliyi;;Azerbaijani;Ə;236.4;316.1;NO;;
2023-2024;Gəncə Dövlət Universiteti;Tarix və coğrafiya müəllimliyi;;Azerbaijani;Ə;250.4;276.2;NO;;
2023-2024;Gəncə Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;190.9;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;176.6;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;;YES;74.5;
2023-2024;Gəncə Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;427.6;YES;82.4;
2023-2024;Gəncə Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;92.6;
2023-2024;Gəncə Dövlət Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;;YES;83.8;
2023-2024;Gəncə Dövlət Universiteti;Marketinq;;Azerbaijani;Ə;171.3;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Marketinq;;Azerbaijani;Q;154.0;;NO;;
2023-2024;Gəncə Dövlət Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;76.7;
2023-2024;Gəncə Dövlət Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;292.3;YES;81.0;
2023-2024;Gəncə Dövlət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Ə;160.7;269.2;NO;;
2023-2024;Gəncə Dövlət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Q;150.0;;YES;93.1;
2023-2024;Gəncə Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;165.4;228.5;NO;;
2023-2024;Gəncə Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;150.0;;YES;95.5;
2023-2024;Azərbaycan Texnologiya Universiteti;Biznesin idarə edilməsi;Gəncə filialı;Azerbaijani;Ə;179.8;;NO;;
2023-2024;Azərbaycan Texnologiya Universiteti;Dövlət və bələdiyyə idarəetməsi;Gəncə filialı;Azerbaijani;Ə;200.0;;YES;75.7;
2023-2024;Azərbaycan Texnologiya Universiteti;Dövlət və bələdiyyə idarəetməsi;Gəncə filialı;Azerbaijani;Q;200.0;;YES;86.5;
2023-2024;Azərbaycan Texnologiya Universiteti;İqtisadiyyat;Gəncə filialı;Azerbaijani;Ə;200.0;;YES;79.6;
2023-2024;Azərbaycan Texnologiya Universiteti;İqtisadiyyat;Gəncə filialı;Azerbaijani;;200.0;;YES;88.9;
2023-2024;Azərbaycan Texnologiya Universiteti;Marketinq;Gəncə filialı;Azerbaijani;;152.0;;NO;;
2023-2024;Azərbaycan Texnologiya Universiteti;Marketinq;Gəncə filialı;Azerbaijani;Ə;168.9;;NO;;
2023-2024;Azərbaycan Texnologiya Universiteti;Mühasibat;Gəncə filialı;Azerbaijani;Ə;200.0;;YES;74.1;
2023-2024;Azərbaycan Texnologiya Universiteti;Turizm bələdçiliyi;Gəncə filialı;Azerbaijani;Ə;156.2;;NO;;
2023-2024;Azərbaycan Texnologiya Universiteti;Turizm bələdçiliyi;Gəncə filialı;Azerbaijani;Q;150.0;;YES;89.7;
2023-2024;Azərbaycan Texnologiya Universiteti;Turizm işinin təşkili;Gəncə filialı;Azerbaijani;Q;150.0;;YES;95.8;
2023-2024;Azərbaycan Texnologiya Universiteti;Turizm işinin təşkili;Gəncə filialı;Azerbaijani;Ə;159.4;232.2;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Tarix və coğrafiya müəllimliyi;;Azerbaijani;Ə;286.8;286.8;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Sosiologiya;;Azerbaijani;Ə;200.0;279.0;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;201.5;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Q;200.0;;YES;75.6;
2023-2024;Sumqayıt Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;222.2;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;197.0;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;207.2;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;93.8;
2023-2024;Sumqayıt Dövlət Universiteti;Maliyyə;;Azerbaijani;Ə;209.6;;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Maliyyə;;Azerbaijani;Q;200.0;;YES;93.3;
2023-2024;Sumqayıt Dövlət Universiteti;Marketinq;;Azerbaijani;Ə;215.8;335.0;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Marketinq;;Azerbaijani;Q;189.1;400.8;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;87.3;
2023-2024;Sumqayıt Dövlət Universiteti;Menecment;;Azerbaijani;Q;200.0;;YES;91.1;
2023-2024;Sumqayıt Dövlət Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;299.8;YES;91.2;
2023-2024;Sumqayıt Dövlət Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;91.9;
2023-2024;Sumqayıt Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;255.5;255.5;NO;;
2023-2024;Sumqayıt Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;179.3;;NO;;
2023-2024;Mingəçevir Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;176.8;;NO;;
2023-2024;Mingəçevir Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;163.8;;NO;;
2023-2024;Mingəçevir Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;;YES;68.1;
