2ci_qrup
year;university;major;branch;language;study_form_symbol;main_min_score;main_competition_score;has_subbakalavr;sub_min_score;sub_competition_score
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix və coğrafiya müəllimliyi;;Azerbaijani;Ə;223.8;280.3;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Tarix və coğrafiya müəllimliyi;;Azerbaijani;Ə;206.1;281.4;NO;;
2022-2023;Azərbaycan Dövlət Pedaqoji Universiteti;Coğrafiya müəllimliyi;Quba filialı;Azerbaijani;Ə;200.0;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;362.1;366.2;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Q;200.0;;YES;74.5;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;284.2;367.9;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;522.0;522.0;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;314.1;424.1;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;217.4;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Biznesin idarə edilməsi;;Turkish;Ə;274.8;431.0;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Biznesin idarə edilməsi;;English;Ə;556.6;556.6;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;331.9;331.9;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Q;200.0;307.8;YES;92.0;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Dövlət və bələdiyyə idarəetməsi;;English;Ə;309.8;309.8;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İqtisadiyyat;;Azerbaijani;Ə;381.8;381.8;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;383.9;YES;94.2;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İqtisadiyyat;;English;Ə;323.2;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İqtisadiyyat;;English;Ə;581.8;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Maliyyə;;Azerbaijani;Ə;487.0;487.0;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Maliyyə;;Azerbaijani;Q;200.0;491.0;YES;93.7;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Maliyyə;;English;Ə;384.3;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Maliyyə;;English;Ə;617.6;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Marketinq;;Azerbaijani;Ə;333.7;333.7;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Marketinq;;Azerbaijani;Q;214.2;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Marketinq;;English;Ə;322.2;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Menecment;;Azerbaijani;Ə;302.1;341.2;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Menecment;;Azerbaijani;Q;200.0;366.0;YES;92.0;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Mühasibat;;Azerbaijani;Ə;412.4;412.4;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Mühasibat;;Azerbaijani;Q;200.0;339.6;YES;92.5;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Mühasibat;;English;Ə;367.8;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Mühasibat;;English;Ə;571.8;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Statistika;;Azerbaijani;Ə;299.6;305.6;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Biznesin idarə edilməsi;Zaqatala filialı;Azerbaijani;Ə;170.4;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Biznesin idarə edilməsi;Zaqatala filialı;Azerbaijani;Q;192.7;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İqtisadiyyat;Zaqatala filialı;Azerbaijani;Ə;200.0;;YES;1.0;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;İqtisadiyyat;Zaqatala filialı;Azerbaijani;Q;200.0;;YES;89.1;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Maliyyə;Zaqatala filialı;Azerbaijani;Ə;200.0;;YES;63.7;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Maliyyə;Zaqatala filialı;Azerbaijani;Q;200.0;;YES;89.0;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Marketinq;Zaqatala filialı;Azerbaijani;Ə;161.0;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Marketinq;Zaqatala filialı;Azerbaijani;Q;171.4;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Menecment;Zaqatala filialı;Azerbaijani;Ə;200.0;;YES;61.5;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Mühasibat;Zaqatala filialı;Azerbaijani;Ə;200.0;;YES;51.0;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Mühasibat;Zaqatala filialı;Azerbaijani;Q;200.0;;YES;89.1;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Turizm işinin təşkili;Zaqatala filialı;Azerbaijani;Ə;152.0;;NO;;
2022-2023;Azərbaycan Dövlət İqtisad Universiteti;Turizm işinin təşkili;Zaqatala filialı;Azerbaijani;Q;164.4;;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;236.6;546.3;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;232.2;302.4;NO;;
2022-2023;Bakı Mühəndislik Universiteti;İqtisadiyyat;;Azerbaijani;Ə;225.6;388.9;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Maliyyə;;Azerbaijani;Ə;244.7;475.1;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Mühasibat;;Azerbaijani;Ə;335.9;335.9;NO;;
2022-2023;Bakı Mühəndislik Universiteti;Nəqliyyatda servis;;Azerbaijani;Ə;213.9;277.6;NO;;
2022-2023;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Davamlı inkişafın idarə edilməsi;;Azerbaijani;Ə;389.8;389.8;NO;;
2022-2023;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;398.8;398.8;NO;;
2022-2023;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;İqtisadiyyat;;Azerbaijani;Ə;521.0;521.0;NO;;
2022-2023;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Menecment;;Azerbaijani;Ə;380.4;380.4;NO;;
2022-2023;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Biznesin idarə edilməsi ;;English;Ə;512.6;;NO;;
2022-2023;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;İqtisadiyyat;;English;Ə;503.3;;NO;;
2022-2023;Azərbaycan Respublikası Prezidenti yanında Dövlət İdarəçilik Akademiyası;Maliyyə;;English;Ə;555.9;;NO;;
2022-2023;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Sosiologiya;;Azerbaijani;Ə;258.3;258.3;NO;;
2022-2023;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Ə;251.5;251.5;NO;;
2022-2023;Azərbaycan Dövlət Mədəniyyət və İncəsənət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;266.1;266.1;NO;;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;203.5;305.0;NO;;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;;YES;87.5;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Marketinq;;Azerbaijani;Ə;224.9;;NO;;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Menecment;;Azerbaijani;Ə;200.0;342.2;YES;87.7;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Turizm bələdçiliyi;;Azerbaijani;Ə;258.7;258.7;NO;;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;270.7;270.7;NO;;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;181.4;240.1;NO;;
2022-2023;Azərbaycan Turizm və Menecment Universiteti;Turizm işinin təşkili;;English;Ə;284.0;284.0;NO;;
2022-2023;Azərbaycan Dövlət Bədən Tərbiyəsi və İdman Akademiyası;İdman menecmenti və kommunikasiya;;Azerbaijani;Ə;200.0;236.7;YES;72.8;
2022-2023;Azərbaycan Dövlət Bədən Tərbiyəsi və İdman Akademiyası;İdman menecmenti və kommunikasiya;;Azerbaijani;Q;200.0;;YES;92.6;
2022-2023;Azərbaycan Dövlət Bədən Tərbiyəsi və İdman Akademiyası;İdman menecmenti və kommunikasiya;;English;Ə;200.0;248.9;NO;;
2022-2023;Milli Aviasiya Akademiyası;İqtisadiyyat;;Azerbaijani;Ə;314.2;379.0;NO;;
2022-2023;Milli Aviasiya Akademiyası;Menecment;;Azerbaijani;Ə;221.2;341.8;NO;;
2022-2023;Milli Aviasiya Akademiyası;Hidrometeorologiya;;Azerbaijani;Ə;273.9;273.9;NO;;
2022-2023;Bakı Ali Neft Məktəbi;Biznesin idarə edilməsi;;English;Ə;643.0;643.0;NO;;
2022-2023;Bakı Ali Neft Məktəbi;Biznesin idarə edilməsi ;;English;Ə;405.8;;NO;;
2022-2023;Azərbaycan Respublikası Dövlət Gömrük Komitəsinin Akademiyası;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;411.0;411.0;NO;;
2022-2023;Azərbaycan Respublikası Dövlət Gömrük Komitəsinin Akademiyası;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;443.3;443.3;NO;;
2022-2023;Azərbaycan Respublikası Dövlət Gömrük Komitəsinin Akademiyası;İqtisadiyyat;;Azerbaijani;Ə;464.9;464.9;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Coğrafiya müəllimliyi;;Azerbaijani;Ə;233.1;298.2;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;255.5;368.9;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;231.1;302.7;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;343.3;377.3;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;89.5;
2022-2023;Naxçıvan Dövlət Universiteti;İqtisadiyyat;;English;Ə;431.1;;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Marketinq;;Azerbaijani;Ə;248.6;322.2;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;85.7;
2022-2023;Naxçıvan Dövlət Universiteti;Mühasibat;;Azerbaijani;Ə;292.8;334.7;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;84.3;
2022-2023;Naxçıvan Dövlət Universiteti;Coğrafiya;;Azerbaijani;Ə;252.3;271.6;NO;;
2022-2023;Naxçıvan Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;243.9;243.9;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Biznesin idarə edilməsi;;Azerbaijani;Ə;200.3;;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);İqtisadiyyat;;Azerbaijani;Ə;200.0;390.3;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);İqtisadiyyat;;Azerbaijani;Ə;212.5;384.7;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;90.0;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);İqtisadiyyat;;English;Ə;268.5;;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Maliyyə;;Azerbaijani;Ə;200.0;511.8;YES;85.3;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Maliyyə;;Azerbaijani;Q;200.0;;YES;87.3;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Marketinq;;Azerbaijani;Ə;190.0;331.4;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Marketinq;;English;Ə;162.8;;NO;;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Menecment (alman proqramı);;Azerbaijani;Ə;200.0;;YES;51.0;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Mühasibat;;Azerbaijani;Ə;200.0;344.0;YES;78.2;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Mühasibat;;Azerbaijani;Q;200.0;;YES;86.3;
2022-2023;Azərbaycan Dövlət Aqrar Universiteti (Gəncə şəhəri);Mühasibat;;English;Ə;200.0;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Coğrafiya müəllimliyi;;Azerbaijani;Ə;228.2;299.4;NO;;
2022-2023;Gəncə Dövlət Universiteti;Tarix və coğrafiya müəllimliyi;;Azerbaijani;Ə;234.6;276.4;NO;;
2022-2023;Gəncə Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;193.3;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;186.5;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;310.2;YES;77.9;
2022-2023;Gəncə Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;407.7;YES;82.3;
2022-2023;Gəncə Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;90.8;
2022-2023;Gəncə Dövlət Universiteti;İqtisadiyyat;;English;Ə;200.0;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;519.1;YES;79.7;
2022-2023;Gəncə Dövlət Universiteti;Marketinq;;Azerbaijani;Ə;176.9;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Marketinq;;Azerbaijani;Q;174.7;;NO;;
2022-2023;Gəncə Dövlət Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;72.8;
2022-2023;Gəncə Dövlət Universiteti;Menecment (alman proqramı);;Azerbaijani;Ə;200.0;;YES;51.0;
2022-2023;Gəncə Dövlət Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;;YES;75.7;
2022-2023;Gəncə Dövlət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Ə;173.0;234.0;NO;;
2022-2023;Gəncə Dövlət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Q;150.0;;YES;93.9;94.2
2022-2023;Gəncə Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;188.7;201.0;NO;;
2022-2023;Gəncə Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;156.6;;NO;;
2022-2023;Azərbaycan Texnologiya Universiteti;Biznesin idarə edilməsi;Gəncə filialı;Azerbaijani;Ə;179.3;;NO;;
2022-2023;Azərbaycan Texnologiya Universiteti;Dövlət və bələdiyyə idarəetməsi;Gəncə filialı;Azerbaijani;Ə;200.0;356.1;YES;72.2;
2022-2023;Azərbaycan Texnologiya Universiteti;Dövlət və bələdiyyə idarəetməsi;Gəncə filialı;Azerbaijani;Q;200.0;;YES;87.6;
2022-2023;Azərbaycan Texnologiya Universiteti;İqtisadiyyat;Gəncə filialı;Azerbaijani;Q;200.0;;YES;86.3;
2022-2023;Azərbaycan Texnologiya Universiteti;İqtisadiyyat;Gəncə filialı;Azerbaijani;Ə;200.0;;YES;71.8;
2022-2023;Azərbaycan Texnologiya Universiteti;Marketinq;Gəncə filialı;Azerbaijani;Q;169.1;;NO;;
2022-2023;Azərbaycan Texnologiya Universiteti;Marketinq;Gəncə filialı;Azerbaijani;Ə;170.3;;NO;;
2022-2023;Azərbaycan Texnologiya Universiteti;Mühasibat;Gəncə filialı;Azerbaijani;Ə;200.0;;YES;69.9;
2022-2023;Azərbaycan Texnologiya Universiteti;Turizm bələdçiliyi;Gəncə filialı;Azerbaijani;Ə;158.2;219.2;NO;;
2022-2023;Azərbaycan Texnologiya Universiteti;Turizm bələdçiliyi;Gəncə filialı;Azerbaijani;Q;150.0;;YES;91.6;93.7
2022-2023;Azərbaycan Texnologiya Universiteti;Turizm işinin təşkili;Gəncə filialı;Azerbaijani;Q;151.2;232.0;NO;;
2022-2023;Azərbaycan Texnologiya Universiteti;Turizm işinin təşkili;Gəncə filialı;Azerbaijani;Ə;161.5;201.7;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Tarix və coğrafiya müəllimliyi;;Azerbaijani;Ə;276.7;276.7;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Sosiologiya;;Azerbaijani;Ə;200.0;248.4;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Ə;200.0;;YES;71.7;
2022-2023;Sumqayıt Dövlət Universiteti;Beynəlxalq ticarət və logistika;;Azerbaijani;Q;200.0;;YES;74.4;
2022-2023;Sumqayıt Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;221.8;;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;198.8;;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;;YES;87.3;
2022-2023;Sumqayıt Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;91.6;
2022-2023;Sumqayıt Dövlət Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;;YES;92.3;
2022-2023;Sumqayıt Dövlət Universiteti;Maliyyə;;Azerbaijani;Q;200.0;;YES;92.6;
2022-2023;Sumqayıt Dövlət Universiteti;Marketinq;;Azerbaijani;Ə;217.8;327.3;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Marketinq;;Azerbaijani;Q;197.4;331.3;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;83.5;
2022-2023;Sumqayıt Dövlət Universiteti;Menecment;;Azerbaijani;Q;200.0;;YES;90.1;
2022-2023;Sumqayıt Dövlət Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;335.1;YES;84.6;
2022-2023;Sumqayıt Dövlət Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;90.7;
2022-2023;Sumqayıt Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;221.4;223.0;NO;;
2022-2023;Sumqayıt Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;188.3;;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;193.1;442.5;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;158.0;;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;304.5;YES;58.2;
2022-2023;Mingəçevir Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Q;200.0;;YES;83.2;
2022-2023;Mingəçevir Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;382.9;YES;65.6;
2022-2023;Mingəçevir Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;88.2;
2022-2023;Mingəçevir Dövlət Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;;YES;65.7;
2022-2023;Mingəçevir Dövlət Universiteti;Maliyyə;;Azerbaijani;Q;200.0;;YES;88.2;
2022-2023;Mingəçevir Dövlət Universiteti;Marketinq;;Azerbaijani;Ə;168.7;341.4;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Marketinq;;Azerbaijani;Q;151.0;;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Menecment;;Azerbaijani;Ə;200.0;;YES;51.0;
2022-2023;Mingəçevir Dövlət Universiteti;Menecment;;Azerbaijani;Q;200.0;;YES;81.1;
2022-2023;Mingəçevir Dövlət Universiteti;Mühasibat;;Azerbaijani;Ə;200.0;375.3;YES;51.0;
2022-2023;Mingəçevir Dövlət Universiteti;Mühasibat;;Azerbaijani;Q;200.0;;YES;84.8;
2022-2023;Mingəçevir Dövlət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Ə;155.0;;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Turizm bələdçiliyi;;Azerbaijani;Q;150.0;;YES;83.5;
2022-2023;Mingəçevir Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Ə;160.8;202.7;NO;;
2022-2023;Mingəçevir Dövlət Universiteti;Turizm işinin təşkili;;Azerbaijani;Q;150.0;;YES;89.8;89.8
2022-2023;Lənkəran Dövlət Universiteti;Coğrafiya müəllimliyi;;Azerbaijani;Ə;200.0;298.4;NO;;
2022-2023;Lənkəran Dövlət Universiteti;Tarix və coğrafiya müəllimliyi;;Azerbaijani;Ə;214.9;274.6;NO;;
2022-2023;Lənkəran Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Ə;204.3;;NO;;
2022-2023;Lənkəran Dövlət Universiteti;Biznesin idarə edilməsi;;Azerbaijani;Q;150.0;;YES;90.6;
2022-2023;Lənkəran Dövlət Universiteti;Dövlət və bələdiyyə idarəetməsi;;Azerbaijani;Ə;200.0;313.9;YES;51.0;
2022-2023;Lənkəran Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Ə;200.0;385.1;YES;61.3;
2022-2023;Lənkəran Dövlət Universiteti;İqtisadiyyat;;Azerbaijani;Q;200.0;;YES;83.5;
2022-2023;Lənkəran Dövlət Universiteti;Maliyyə;;Azerbaijani;Ə;200.0;487.4;YES;51.0;
